"names","pts","ast","reb","wins","total_games","win_pct","year"
"Dennis Awtrey",3.61728395061728,2.01234567901235,3.7283950617284,48,81,0.592592592592593,1978
"Dennis Johnson",12.7283950617284,NA,3.62962962962963,46,81,0.567901234567901,1978
"Dennis Layton",4.4390243902439,2.63414634146341,0.780487804878049,27,41,0.658536585365854,1978
"Derrek Dickey",4.20408163265306,NA,NA,21,49,0.428571428571429,1978
"Dick Snyder",4.79310344827586,0.96551724137931,0.844827586206897,31,58,0.53448275862069,1978
"Don Buse",8.36585365853658,4.76829268292683,3.03658536585366,49,82,0.597560975609756,1978
"Don Chaney",4.82352941176471,1.29411764705882,2.27450980392157,23,51,0.450980392156863,1978
"Don Ford",7.74683544303798,1.79746835443038,4.46835443037975,45,79,0.569620253164557,1978
"Doug Collins",19.6582278481013,NA,2.91139240506329,53,79,0.670886075949367,1978
"Dwight Jones",10.6463414634146,NA,7.81707317073171,28,82,0.341463414634146,1978
"E.C. Coleman",6.44444444444444,1.38888888888889,5.22222222222222,39,72,0.541666666666667,1978
"Earl Monroe",17.8157894736842,4.73684210526316,2.43421052631579,41,76,0.539473684210526,1978
"Earl Tatum",14.3048780487805,3.60975609756098,3.59756097560976,31,82,0.378048780487805,1978
"Ed Ratleff",4.39705882352941,2.25,2.38235294117647,20,68,0.294117647058824,1978
"Eddie Johnson",10.493670886076,NA,NA,40,79,0.506329113924051,1978
"Eddie Jordan",7.68493150684932,NA,NA,31,73,0.424657534246575,1978
"Eddie Owens",2.625,0.625,1.25,1,8,0.125,1978
"Elmore Smith",12.4567901234568,0.703703703703704,8.37037037037037,43,81,0.530864197530864,1978
"Elvin Hayes",19.7283950617284,1.83950617283951,13.2716049382716,44,81,0.54320987654321,1978
"Eric Marsh",4.48333333333333,1.48333333333333,1.25,30,60,0.5,1978
"Eric Money",18.6052631578947,NA,2.75,37,76,0.486842105263158,1978
"Ernie DiGregorio",3.92307692307692,2.63461538461538,0.961538461538462,22,52,0.423076923076923,1978
"Ernie Grunfeld",6.87671232876712,1.94520547945205,2.65753424657534,38,73,0.520547945205479,1978
"Foots Walker",9.07407407407407,5.59259259259259,3.62962962962963,43,81,0.530864197530864,1978
"Fred Boyd",4.85714285714286,2.28571428571429,0.904761904761905,10,21,0.476190476190476,1978
"Fred Brown",16.5555555555556,3.33333333333333,2.61111111111111,42,72,0.583333333333333,1978
"Fred Saunders",4,0.821428571428571,1.98214285714286,19,56,0.339285714285714,1978
"Gail Goodrich",16.0987654320988,4.76543209876543,2.19753086419753,39,81,0.481481481481481,1978
"Garfield Heard",7.75,1.65,8.15,48,80,0.6,1978
"Gary Brokaw",4.15384615384615,NA,NA,5,13,0.384615384615385,1978
"George Gervin",27.219512195122,3.68292682926829,5.14634146341463,52,82,0.634146341463415,1978
"George Johnson",8.67901234567901,NA,NA,24,81,0.296296296296296,1978
"George Karl",1.5,1.25,1.25,2,4,0.5,1978
"George McGinnis",20.3461538461538,3.76923076923077,10.3846153846154,53,78,0.67948717948718,1978
"Glen Gondrezick",4.79166666666667,1.125,3.47222222222222,42,72,0.583333333333333,1978
"Glenn Hansen",0,0.2,0.2,1,5,0.2,1978
"Glenn Mosley",2.16666666666667,0.333333333333333,0.833333333333333,5,6,0.833333333333333,1978
"Greg Ballard",4.89473684210526,0.802631578947368,3.5,39,76,0.513157894736842,1978
"Greg Griffin",4.02777777777778,0.666666666666667,2.86111111111111,17,36,0.472222222222222,1978
"Gus Bailey",3.22916666666667,NA,1.70833333333333,20,48,0.416666666666667,1978
"Gus Gerard",7.28070175438596,NA,NA,27,57,0.473684210526316,1978
"Gus Williams",18.1139240506329,3.72151898734177,3.24050632911392,46,79,0.582278481012658,1978
"Harvey Catchings",2.85245901639344,NA,4.0983606557377,41,61,0.672131147540984,1978
"Henry Bibby",9.0609756097561,5.65853658536585,3.0609756097561,55,82,0.670731707317073,1978
"Howard Porter",11.8095238095238,NA,4.42857142857143,19,63,0.301587301587302,1978
"Jack Sikma",10.6829268292683,NA,8.26829268292683,47,82,0.573170731707317,1978
"Jacky Dorsey",3.09090909090909,0.454545454545455,2.72727272727273,3,11,0.272727272727273,1978
"Jamaal Wilkes",12.9411764705882,3.56862745098039,7.45098039215686,24,51,0.470588235294118,1978
"James Edwards",15.2048192771084,1.02409638554217,7.40963855421687,31,83,0.373493975903614,1978
"James Silas",3.94594594594595,1.02702702702703,0.621621621621622,25,37,0.675675675675676,1978
"Jan Van Breda Kolff",4.42647058823529,NA,NA,20,68,0.294117647058824,1978
"Jim Ard",1.26666666666667,NA,2.4,6,15,0.4,1978
"Jim Bostic",6.5,0.75,4,2,4,0.5,1978
"Jim Brewer",4.95,1.225,6.1875,43,80,0.5375,1978
"Jim Chones",15,1.59756097560976,10.2682926829268,43,82,0.524390243902439,1978
"Jim Cleamons",6.46835443037975,3.58227848101266,2.68354430379747,41,79,0.518987341772152,1978
"Jim Eakins",4.18181818181818,0.878787878787879,2.3030303030303,15,33,0.454545454545455,1978
"Jim McDaniels",5.61904761904762,NA,NA,14,42,0.333333333333333,1978
"Jim McElroy",9.41891891891892,3.97297297297297,2,34,74,0.459459459459459,1978
"Jim McMillian",8.53086419753086,2.54320987654321,3.5679012345679,42,81,0.518518518518518,1978
"Jim Price",8.71084337349398,NA,3.13253012048193,46,83,0.55421686746988,1978
"Joe Bryant",6.06172839506173,NA,3.45679012345679,55,81,0.679012345679012,1978
"Joe Meriweather",8.7962962962963,NA,6.88888888888889,23,54,0.425925925925926,1978
"Joe Pace",3.89795918367347,0.469387755102041,2.73469387755102,25,49,0.510204081632653,1978
"Joey Hassett",3.91836734693878,NA,NA,29,49,0.591836734693878,1978
"John Brown",7.32,NA,NA,38,75,0.506666666666667,1978
"John Drew",23.1857142857143,NA,7.3,37,70,0.528571428571429,1978
"John Gianelli",8.45121951219512,2.32926829268293,6.20731707317073,44,82,0.536585365853659,1978
"John Havlicek",16.1219512195122,4,4.04878048780488,32,82,0.390243902439024,1978
"John Johnson",10.5822784810127,NA,NA,46,79,0.582278481012658,1978
"John Kuester",4.83333333333333,3.23076923076923,1.46153846153846,30,78,0.384615384615385,1978
"John Lambert",4.09210526315789,0.5,4.26315789473684,40,76,0.526315789473684,1978
"John Lucas",12.4024390243902,NA,3.10975609756098,28,82,0.341463414634146,1978
"John Mengelt",10.2962962962963,NA,1.59259259259259,39,81,0.481481481481481,1978
"John Shumate",14.7901234567901,NA,NA,40,81,0.493827160493827,1978
"John Williamson",23.6933333333333,NA,NA,33,75,0.44,1978
"Johnny Davis",10.6585365853659,2.64634146341463,2.10975609756098,58,82,0.707317073170732,1978
"Johnny Neumann",4.15,1.35,0.7,7,20,0.35,1978
"Jojo White",14.804347826087,4.54347826086957,3.91304347826087,14,46,0.304347826086957,1978
"Julius Erving",20.6486486486486,3.75675675675676,6.5,48,74,0.648648648648649,1978
"Junior Bridgeman",13.6341463414634,2.07317073170732,3.53658536585366,44,82,0.536585365853659,1978
"Kareem Abdul-Jabbar",25.8064516129032,4.33870967741935,12.9193548387097,37,62,0.596774193548387,1978
"Ken Charles",8.95238095238095,NA,1.14285714285714,11,21,0.523809523809524,1978
"Kenny Carr",6.21153846153846,0.5,3.86538461538462,33,52,0.634615384615385,1978
"Kent Benson",7.71014492753623,1.39130434782609,4.27536231884058,37,69,0.536231884057971,1978
"Kermit Washington",11.6491228070175,1.26315789473684,10.7719298245614,24,57,0.421052631578947,1978
"Kevin Grevey",15.4691358024691,1.91358024691358,3.58024691358025,44,81,0.54320987654321,1978
"Kevin Kunnert",10.3625,NA,8.65,28,80,0.35,1978
"Kevin Porter",15.0243902439024,10.1341463414634,NA,27,82,0.329268292682927,1978
"Kevin Restani",2.83333333333333,0.555555555555556,2,19,54,0.351851851851852,1978
"Kevin Stacom",8.47272727272727,2.03636363636364,1.87272727272727,22,55,0.4,1978
"Kim Hughes",2.19642857142857,NA,NA,16,56,0.285714285714286,1978
"Larry Johnson",1.2,NA,NA,2,5,0.4,1978
"Larry Kenon",20.641975308642,3.30864197530864,9.54320987654321,51,81,0.62962962962963,1978
"Larry McNeill",10.195652173913,NA,NA,16,46,0.347826086956522,1978
"Larry Moffett",0.8,0.35,1.05,7,20,0.35,1978
"Larry Steele",8,1.33846153846154,1.73846153846154,47,65,0.723076923076923,1978
"Larry Wright",9.17142857142857,3.71428571428571,1.45714285714286,36,70,0.514285714285714,1978
"Len Elmore",5.39130434782609,1.15942028985507,6.08695652173913,28,69,0.405797101449275,1978
"Leon Douglas",10.9240506329114,NA,7.36708860759494,36,79,0.455696202531646,1978
"Lionel Hollins",15.8641975308642,4.69135802469136,3.41975308641975,58,81,0.716049382716049,1978
"Lloyd Neal",11,1.32786885245902,6.11475409836066,50,61,0.819672131147541,1978
"Lloyd Walton",4.76315789473684,3.26315789473684,1.03947368421053,41,76,0.539473684210526,1978
"Lonnie Shelton",14.8658536585366,2.3780487804878,7.07317073170732,43,82,0.524390243902439,1978
"Lou Dampier",9.12195121951219,3.47560975609756,1.48780487804878,52,82,0.634146341463415,1978
"Lou Hudson",13.6951219512195,2.35365853658537,2.3780487804878,45,82,0.548780487804878,1978
"Louie Nelson",6.87878787878788,1.03030303030303,1.57575757575758,11,33,0.333333333333333,1978
"Lucius Allen",11.9480519480519,NA,2.97402597402597,31,77,0.402597402597403,1978
"Luther Burden",1,0.5,0,2,2,1,1978
"M.L. Carr",12.4050632911392,NA,7.05063291139241,37,79,0.468354430379747,1978
"Mack Calvin",6.06493506493506,1.92207792207792,1.09090909090909,46,77,0.597402597402597,1978
"Mark Crow",5.6,NA,NA,2,15,0.133333333333333,1978
"Mark Landsberger",5.56451612903226,NA,4.83870967741935,31,62,0.5,1978
"Mark Olberding",8.17721518987342,1.65822784810127,4.72151898734177,50,79,0.632911392405063,1978
"Marques Johnson",19.4625,2.4125,10.5875,42,80,0.525,1978
"Marvin Barnes",11.4333333333333,NA,NA,20,60,0.333333333333333,1978
"Marvin Webster",13.9512195121951,NA,12.6219512195122,47,82,0.573170731707317,1978
"Maurice Lucas",16.3676470588235,2.54411764705882,9.13235294117647,48,68,0.705882352941177,1978
"Mel Bennett",2.38709677419355,0.709677419354839,3,9,31,0.290322580645161,1978
"Mickey Johnson",18.320987654321,NA,9.11111111111111,40,81,0.493827160493827,1978
"Mike Bantom",15.3414634146341,2.90243902439024,7.4390243902439,31,82,0.378048780487805,1978
"Mike Bratz",4.675,1.5375,1.4375,48,80,0.6,1978
"Mike Dunleavy",3.53333333333333,1.86666666666667,0.6,4,15,0.266666666666667,1978
"Mike Flynn",4.15492957746479,2,1.64788732394366,28,71,0.394366197183099,1978
"Mike Gale",9.1,5.37142857142857,3.18571428571429,46,70,0.657142857142857,1978
"Mike Glenn",7.875,NA,NA,16,56,0.285714285714286,1978
"Mike Green",8.09722222222222,1.05555555555556,4.98611111111111,42,72,0.583333333333333,1978
"Mike Newlin",13.0222222222222,NA,2.66666666666667,18,45,0.4,1978
"Mitch Kupchak",15.910447761194,1.04477611940298,6.86567164179105,39,67,0.582089552238806,1978
"Moses Malone",19.3898305084746,NA,15.0169491525424,23,59,0.389830508474576,1978
"Nate Williams",9.93150684931507,1.01369863013699,2.79452054794521,36,73,0.493150684931507,1978
"Nick Weatherspoon",5.09756097560976,NA,3.04878048780488,22,41,0.536585365853659,1978
"Norm Cook",1,0.5,1.5,0,2,0,1978
"Norm Nixon",13.6666666666667,6.76543209876543,2.95061728395062,45,81,0.555555555555556,1978
"Norm Van Lier",7.33333333333333,NA,3.64102564102564,37,78,0.474358974358974,1978
"Ollie Johnson",8.46341463414634,NA,NA,41,82,0.5,1978
"Otis Birdsong",15.8356164383562,NA,2.3972602739726,28,73,0.383561643835616,1978
"Paul Griffin",5.26829268292683,NA,6.21951219512195,39,82,0.475609756097561,1978
"Paul Silas",5.81707317073171,NA,8.12195121951219,47,82,0.573170731707317,1978
"Paul Westphal",25.175,5.4625,2.05,49,80,0.6125,1978
"Pete Maravich",27.04,6.58,3.56,26,50,0.52,1978
"Phil Bond",0.571428571428571,0.285714285714286,0.571428571428571,4,7,0.571428571428571,1978
"Phil Chenier",14.1388888888889,2.02777777777778,2.83333333333333,22,36,0.611111111111111,1978
"Phil Jackson",2.42857142857143,0.73015873015873,1.74603174603175,29,63,0.46031746031746,1978
"Phil Smith",19.6585365853659,4.79268292682927,3.65853658536585,43,82,0.524390243902439,1978
"Phil Walker",4.45,1.35,1.3,21,40,0.525,1978
"Quinn Buckner",9.25609756097561,5.57317073170732,3.01219512195122,44,82,0.536585365853659,1978
"Ralph Simpson",8.078125,2.484375,2.453125,31,64,0.484375,1978
"Randy Smith",24.6463414634146,NA,NA,27,82,0.329268292682927,1978
"Ray Williams",9.33333333333333,4.48148148148148,2.58024691358025,42,81,0.518518518518518,1978
"Rich Kelley",10.1585365853659,NA,9.25609756097561,39,82,0.475609756097561,1978
"Rich Laurel",2.4,0.3,1,6,10,0.6,1978
"Richard Washington",12.8205128205128,NA,8.38461538461539,29,78,0.371794871794872,1978
"Rick Barry",23.1463414634146,5.4390243902439,5.47560975609756,43,82,0.524390243902439,1978
"Rickey Green",4.47368421052632,1.96052631578947,1.52631578947368,41,76,0.539473684210526,1978
"Ricky Sobers",18.1772151898734,7.39240506329114,4.13924050632911,31,79,0.392405063291139,1978
"Robert Hawkins",10.8666666666667,NA,NA,2,15,0.133333333333333,1978
"Robert Parish",12.5,1.15853658536585,8.26829268292683,43,82,0.524390243902439,1978
"Robert Reid",7.3125,1.5125,4.5,27,80,0.3375,1978
"Robert Smith",2.68888888888889,0.866666666666667,0.8,24,45,0.533333333333333,1978
"Robin Jones",7.6969696969697,NA,NA,13,33,0.393939393939394,1978
"Ron Behagen",10.8875,NA,6.4125,31,80,0.3875,1978
"Ron Boone",17.6585365853659,NA,3.28048780487805,31,82,0.378048780487805,1978
"Ron Lee",12.2439024390244,3.71951219512195,3.09756097560976,49,82,0.597560975609756,1978
"Rudy Tomjanovich",21.5217391304348,NA,6,10,23,0.434782608695652,1978
"Rudy White",3.61904761904762,1.04761904761905,1,5,21,0.238095238095238,1978
"Sam Lacey",8.62337662337662,NA,8.33766233766234,28,77,0.363636363636364,1978
"Scott Lloyd",2.98571428571429,NA,NA,22,70,0.314285714285714,1978
"Scott May",13.3636363636364,NA,6.03636363636364,29,55,0.527272727272727,1978
"Scott Sims",2.5,1.66666666666667,1.08333333333333,7,12,0.583333333333333,1978
"Scott Wedman",17.7160493827161,NA,5.76543209876543,30,81,0.37037037037037,1978
"Sidney Wicks",13.3703703703704,2.11111111111111,8.30864197530864,31,81,0.382716049382716,1978
"Slick Watts",7.46478873239437,NA,2.52112676056338,33,71,0.464788732394366,1978
"Sonny Parker",11.390243902439,1.89024390243902,4.74390243902439,43,82,0.524390243902439,1978
"Spencer Haywood",13.7313432835821,1.88059701492537,6.59701492537313,37,67,0.552238805970149,1978
"Steve Green",3.43181818181818,0.681818181818182,1.61363636363636,16,44,0.363636363636364,1978
"Steve Hawes",12.6533333333333,NA,NA,39,75,0.52,1978
"Steve Kuberski",0.666666666666667,0,2,1,3,0.333333333333333,1978
"Steve Mix",9.23170731707317,NA,3.6219512195122,55,82,0.670731707317073,1978
"Steve Sheppard",4.296875,NA,2.046875,28,64,0.4375,1978
"Swen Nater",15.5128205128205,NA,NA,26,78,0.333333333333333,1978
"T.R. Dunn",3.76190476190476,0.714285714285714,2.33333333333333,43,63,0.682539682539683,1978
"Tate Armstrong",4.3030303030303,NA,1.03030303030303,30,66,0.454545454545455,1978
"Ted, Hound Dog McClain",4.32857142857143,NA,NA,35,70,0.5,1978
"Terry Furlow",8.90566037735849,1.35849056603774,2.0188679245283,28,53,0.528301886792453,1978
"Tim Bassett",5.35384615384615,NA,NA,18,65,0.276923076923077,1978
"Toby Knight",6.3375,0.475,4.0125,41,80,0.5125,1978
"Tom Abernethy",6.75342465753425,1.38356164383562,3.63013698630137,39,73,0.534246575342466,1978
"Tom Boerwinkle",2.54545454545455,NA,2.68181818181818,13,22,0.590909090909091,1978
"Tom Boswell",7.12307692307692,1.10769230769231,4.43076923076923,24,65,0.369230769230769,1978
"Tom Burleson",8.5921052631579,NA,6.34210526315789,31,76,0.407894736842105,1978
"Tom Henderson",11.4266666666667,5.42666666666667,2.56,43,75,0.573333333333333,1978
"Tom LaGarde",3.97402597402597,0.61038961038961,2.77922077922078,46,77,0.597402597402597,1978
"Tom McMillen",9.94117647058824,NA,NA,33,68,0.485294117647059,1978
"Tom Owens",10.1463414634146,1.95121951219512,6.59756097560976,58,82,0.707317073170732,1978
"Tony Robertson",5.92063492063492,NA,NA,31,63,0.492063492063492,1978
"Tree Rollins",7.625,NA,NA,40,80,0.5,1978
"Truck Robinson",22.7073170731707,NA,15.7073170731707,39,82,0.475609756097561,1978
"Wally Walker",6.27272727272727,NA,2.84415584415584,51,77,0.662337662337662,1978
"Walt Frazier",16.1764705882353,4.09803921568627,4.09803921568627,26,51,0.509803921568627,1978
"Walter Davis",24.1851851851852,3.37037037037037,5.97530864197531,49,81,0.604938271604938,1978
"Wayman Britt",1.28571428571429,0.285714285714286,0.571428571428571,5,7,0.714285714285714,1978
"Wes Unseld",7.5875,4.075,11.9375,43,80,0.5375,1978
"Wesley Cox",4.55813953488372,0.27906976744186,3.32558139534884,23,43,0.534883720930233,1978
"Wil Jones",6.78481012658228,NA,NA,27,79,0.341772151898734,1978
"Wilbur Holland",16.5975609756098,NA,3.58536585365854,40,82,0.48780487804878,1978
"William Averitt",9.16071428571429,NA,NA,13,56,0.232142857142857,1978
"Willie Norwood",5.65714285714286,0.942857142857143,3.4,12,35,0.342857142857143,1978
"Willie Smith",6,NA,NA,0,2,0,1978
"Willie Wise",0.5,0,1.5,0,2,0,1978
"Wilson Washington",6.02631578947368,0.263157894736842,4.10526315789474,19,38,0.5,1978
"World Free",15.6710526315789,4.02631578947368,2.78947368421053,52,76,0.684210526315789,1978
"Zaid Abdul-Aziz",3.9375,0.625,3.125,4,16,0.25,1978
"Aaron James",9.95890410958904,NA,NA,22,73,0.301369863013699,1979
"Adrian Dantley",17.3333333333333,2.3,5.7,37,60,0.616666666666667,1979
"Al Skinner",6.24444444444444,NA,NA,16,45,0.355555555555556,1979
"Alex English",16.037037037037,NA,8.08641975308642,37,81,0.45679012345679,1979
"Allan Bristow",6.37837837837838,3.08108108108108,3.31081081081081,44,74,0.594594594594595,1979
"Alonzo Bradley",2.82352941176471,NA,NA,17,34,0.5,1979
"Alvan Adams",17.7792207792208,4.67532467532468,9.15584415584416,47,77,0.61038961038961,1979
"Alvin Scott",6.71604938271605,1.55555555555556,4.44444444444444,49,81,0.604938271604938,1979
"Andre Wakefield",2.32876712328767,NA,NA,27,73,0.36986301369863,1979
"Anthony Roberts",7.90476190476191,1.71428571428571,4.09523809523809,38,63,0.603174603174603,1979
"Armond Hill",10.219512195122,NA,NA,46,82,0.560975609756098,1979
"Artis Gilmore",23.6585365853659,NA,12.7317073170732,31,82,0.378048780487805,1979
"Austin Carr",17,2.64634146341463,3.53658536585366,30,82,0.365853658536585,1979
"Bayard Forrest",3.97333333333333,2.22666666666667,4.2,45,75,0.6,1979
"Ben Poquette",6.67105263157895,NA,NA,27,76,0.355263157894737,1979
"Bernard King",21.5731707317073,NA,NA,37,82,0.451219512195122,1979
"Bill Robinzine",13.390243902439,NA,7.78048780487805,48,82,0.585365853658537,1979
"Billy Knight",14.3164556962025,1.92405063291139,4.39240506329114,36,79,0.455696202531646,1979
"Billy McKinney",7.80769230769231,3.24358974358974,1.08974358974359,45,78,0.576923076923077,1979
"Billy Paultz",11.5696202531646,2.25316455696203,7.91139240506329,46,79,0.582278481012658,1979
"Bingo Smith",11.1805555555556,1.68055555555556,2.86111111111111,26,72,0.361111111111111,1979
"Bo Ellis",2.69047619047619,0.238095238095238,1.47619047619048,24,42,0.571428571428571,1979
"Bob Bigelow",2.93103448275862,0.862068965517241,1.51724137931034,11,29,0.379310344827586,1979
"Bob Dandridge",20.3717948717949,4.67948717948718,5.73076923076923,51,78,0.653846153846154,1979
